Area_name,STCOU,PST025182F,PST025182D,PST025182N1,PST025182N2,PST025183F,PST025183D,PST025183N1,PST025183N2,PST025184F,PST025184D,PST025184N1,PST025184N2,PST025185F,PST025185D,PST025185N1,PST025185N2,PST025186F,PST025186D,PST025186N1,PST025186N2,PST025187F,PST025187D,PST025187N1,PST025187N2,PST025188F,PST025188D,PST025188N1,PST025188N2,PST025189F,PST025189D,PST025189N1,PST025189N2,PST030190F,PST030190D,PST030190N1,PST030190N2,PST035190F,PST035190D,PST035190N1,PST035190N2
"Nueces, TX",48355,0,282417,0000,0000,0,288831,0000,0000,0,290739,0000,0000,0,291728,0000,0000,0,294654,0000,0000,0,291020,0000,0000,0,289539,0000,0000,0,289745,0000,0000,0,291145,0000,0000,0,291669,0000,0000
"Ochiltree, TX",48357,0,11056,0000,0000,0,11110,0000,0000,0,11036,0000,0000,0,11139,0000,0000,0,10807,0000,0000,0,10083,0000,0000,0,9580,0000,0000,0,9200,0000,0000,0,9128,0000,0000,0,9113,0000,0000
"Oldham, TX",48359,0,2352,0000,0000,0,2420,0000,0000,0,2476,0000,0000,0,2467,0000,0000,0,2413,0000,0000,0,2326,0000,0000,0,2326,0000,0000,0,2395,0000,0000,0,2278,0000,0000,0,2273,0000,0000
"Orange, TX",48361,0,87402,0000,0000,0,87104,0000,0000,0,85764,0000,0000,0,84968,0000,0000,0,82761,0000,0000,0,81576,0000,0000,0,80580,0000,0000,0,80316,0000,0000,0,80509,0000,0000,0,80560,0000,0000
"Palo Pinto, TX",48363,0,25605,0000,0000,0,25944,0000,0000,0,26012,0000,0000,0,25936,0000,0000,0,25840,0000,0000,0,25175,0000,0000,0,25341,0000,0000,0,25175,0000,0000,0,25055,0000,0000,0,25048,0000,0000
"Panola, TX",48365,0,22068,0000,0000,0,22444,0000,0000,0,22359,0000,0000,0,22078,0000,0000,0,21742,0000,0000,0,21767,0000,0000,0,22071,0000,0000,0,21977,0000,0000,0,22035,0000,0000,0,22053,0000,0000
"Parker, TX",48367,0,47239,0000,0000,0,49072,0000,0000,0,51332,0000,0000,0,54283,0000,0000,0,57464,0000,0000,0,59137,0000,0000,0,61768,0000,0000,0,63452,0000,0000,0,64785,0000,0000,0,65281,0000,0000
"Parmer, TX",48369,0,10943,0000,0000,0,10696,0000,0000,0,10400,0000,0000,0,10391,0000,0000,0,10208,0000,0000,0,9966,0000,0000,0,9928,0000,0000,0,9971,0000,0000,0,9863,0000,0000,0,9871,0000,0000
"Pecos, TX",48371,0,16948,0000,0000,0,17287,0000,0000,0,16969,0000,0000,0,17026,0000,0000,0,16623,0000,0000,0,15874,0000,0000,0,15119,0000,0000,0,14895,0000,0000,0,14675,0000,0000,0,14627,0000,0000
"Polk, TX",48373,0,26050,0000,0000,0,27902,0000,0000,0,28538,0000,0000,0,28469,0000,0000,0,29025,0000,0000,0,29839,0000,0000,0,29662,0000,0000,0,30062,0000,0000,0,30687,0000,0000,0,30648,0000,0000
"Potter, TX",48375,0,102617,0000,0000,0,104409,0000,0000,0,104697,0000,0000,0,104200,0000,0000,0,102940,0000,0000,0,101248,0000,0000,0,100212,0000,0000,0,98568,0000,0000,0,97841,0000,0000,0,97908,0000,0000
"Presidio, TX",48377,0,5470,0000,0000,0,5603,0000,0000,0,5787,0000,0000,0,5724,0000,0000,0,5622,0000,0000,0,6090,0000,0000,0,6230,0000,0000,0,6455,0000,0000,0,6637,0000,0000,0,6701,0000,0000
"Rains, TX",48379,0,5245,0000,0000,0,5567,0000,0000,0,5777,0000,0000,0,5836,0000,0000,0,5939,0000,0000,0,6366,0000,0000,0,6466,0000,0000,0,6627,0000,0000,0,6715,0000,0000,0,6726,0000,0000
"Randall, TX",48381,0,78309,0000,0000,0,79380,0000,0000,0,82435,0000,0000,0,83533,0000,0000,0,85978,0000,0000,0,87611,0000,0000,0,89646,0000,0000,0,90093,0000,0000,0,89673,0000,0000,0,89736,0000,0000
"Reagan, TX",48383,0,4899,0000,0000,0,5035,0000,0000,0,4951,0000,0000,0,5227,0000,0000,0,5264,0000,0000,0,4732,0000,0000,0,4735,0000,0000,0,4596,0000,0000,0,4514,0000,0000,0,4479,0000,0000
"Real, TX",48385,0,2528,0000,0000,0,2583,0000,0000,0,2507,0000,0000,0,2424,0000,0000,0,2299,0000,0000,0,2291,0000,0000,0,2274,0000,0000,0,2480,0000,0000,0,2412,0000,0000,0,2415,0000,0000
"Red River, TX",48387,0,15802,0000,0000,0,15920,0000,0000,0,15752,0000,0000,0,15557,0000,0000,0,15202,0000,0000,0,15199,0000,0000,0,14896,0000,0000,0,14609,0000,0000,0,14317,0000,0000,0,14263,0000,0000
"Reeves, TX",48389,0,17260,0000,0000,0,17255,0000,0000,0,17071,0000,0000,0,17025,0000,0000,0,17024,0000,0000,0,16547,0000,0000,0,16460,0000,0000,0,16009,0000,0000,0,15852,0000,0000,0,15736,0000,0000
"Refugio, TX",48391,0,9380,0000,0000,0,9441,0000,0000,0,9114,0000,0000,0,8886,0000,0000,0,8853,0000,0000,0,8698,0000,0000,0,8455,0000,0000,0,8189,0000,0000,0,7976,0000,0000,0,7933,0000,0000
"Roberts, TX",48393,0,1223,0000,0000,0,1189,0000,0000,0,1114,0000,0000,0,1125,0000,0000,0,1106,0000,0000,0,1083,0000,0000,0,1008,0000,0000,0,979,0000,0000,0,1025,0000,0000,0,1039,0000,0000
"Robertson, TX",48395,0,15451,0000,0000,0,15852,0000,0000,0,16073,0000,0000,0,16230,0000,0000,0,16041,0000,0000,0,15737,0000,0000,0,15512,0000,0000,0,15559,0000,0000,0,15511,0000,0000,0,15510,0000,0000
"Rockwall, TX",48397,0,16644,0000,0000,0,17369,0000,0000,0,18802,0000,0000,0,20718,0000,0000,0,22471,0000,0000,0,24078,0000,0000,0,24063,0000,0000,0,24747,0000,0000,0,25604,0000,0000,0,25918,0000,0000
"Runnels, TX",48399,0,12203,0000,0000,0,12414,0000,0000,0,12748,0000,0000,0,12548,0000,0000,0,12421,0000,0000,0,12196,0000,0000,0,11873,0000,0000,0,11587,0000,0000,0,11294,0000,0000,0,11231,0000,0000
"Rusk, TX",48401,0,43267,0000,0000,0,44171,0000,0000,0,43996,0000,0000,0,43929,0000,0000,0,43680,0000,0000,0,43922,0000,0000,0,43970,0000,0000,0,43617,0000,0000,0,43735,0000,0000,0,43773,0000,0000
"Sabine, TX",48403,0,8954,0000,0000,0,9279,0000,0000,0,9465,0000,0000,0,9513,0000,0000,0,9507,0000,0000,0,9470,0000,0000,0,9566,0000,0000,0,9614,0000,0000,0,9586,0000,0000,0,9572,0000,0000
"San Augustine, TX",48405,0,8929,0000,0000,0,8837,0000,0000,0,8579,0000,0000,0,8488,0000,0000,0,8428,0000,0000,0,8404,0000,0000,0,8364,0000,0000,0,8151,0000,0000,0,7999,0000,0000,0,7983,0000,0000
"San Jacinto, TX",48407,0,12294,0000,0000,0,13641,0000,0000,0,14190,0000,0000,0,14657,0000,0000,0,15025,0000,0000,0,15251,0000,0000,0,15715,0000,0000,0,16141,0000,0000,0,16372,0000,0000,0,16387,0000,0000
"San Patricio, TX",48409,0,61472,0000,0000,0,62344,0000,0000,0,61898,0000,0000,0,61143,0000,0000,0,61668,0000,0000,0,60683,0000,0000,0,59368,0000,0000,0,58627,0000,0000,0,58749,0000,0000,0,58723,0000,0000
"San Saba, TX",48411,0,5847,0000,0000,0,5985,0000,0000,0,5939,0000,0000,0,5814,0000,0000,0,5669,0000,0000,0,5760,0000,0000,0,5814,0000,0000,0,5537,0000,0000,0,5401,0000,0000,0,5378,0000,0000
"Schleicher, TX",48413,0,3221,0000,0000,0,3458,0000,0000,0,3412,0000,0000,0,3259,0000,0000,0,3244,0000,0000,0,2977,0000,0000,0,2976,0000,0000,0,2835,0000,0000,0,2990,0000,0000,0,3033,0000,0000
"Scurry, TX",48415,0,20019,0000,0000,0,20668,0000,0000,0,20691,0000,0000,0,20820,0000,0000,0,20489,0000,0000,0,19596,0000,0000,0,18742,0000,0000,0,18549,0000,0000,0,18634,0000,0000,0,18584,0000,0000
"Shackelford, TX",48417,0,4236,0000,0000,0,4287,0000,0000,0,4305,0000,0000,0,4198,0000,0000,0,4117,0000,0000,0,3822,0000,0000,0,3573,0000,0000,0,3437,0000,0000,0,3316,0000,0000,0,3284,0000,0000
"Shelby, TX",48419,0,23266,0000,0000,0,23113,0000,0000,0,23084,0000,0000,0,22815,0000,0000,0,22379,0000,0000,0,22412,0000,0000,0,22447,0000,0000,0,22292,0000,0000,0,22034,0000,0000,0,22063,0000,0000
"Sherman, TX",48421,0,3233,0000,0000,0,3246,0000,0000,0,3079,0000,0000,0,3111,0000,0000,0,3050,0000,0000,0,2976,0000,0000,0,2937,0000,0000,0,3000,0000,0000,0,2858,0000,0000,0,2844,0000,0000
"Smith, TX",48423,0,137351,0000,0000,0,141247,0000,0000,0,145036,0000,0000,0,148977,0000,0000,0,151559,0000,0000,0,152391,0000,0000,0,152170,0000,0000,0,150876,0000,0000,0,151309,0000,0000,0,151550,0000,0000
"Somervell, TX",48425,0,4375,0000,0000,0,4763,0000,0000,0,4836,0000,0000,0,4828,0000,0000,0,5015,0000,0000,0,5281,0000,0000,0,5728,0000,0000,0,5765,0000,0000,0,5360,0000,0000,0,5272,0000,0000
"Starr, TX",48427,0,30441,0000,0000,0,32343,0000,0000,0,33375,0000,0000,0,34276,0000,0000,0,36330,0000,0000,0,37492,0000,0000,0,38591,0000,0000,0,39809,0000,0000,0,40518,0000,0000,0,40805,0000,0000
"Stephens, TX",48429,0,10897,0000,0000,0,10808,0000,0000,0,10592,0000,0000,0,10494,0000,0000,0,10700,0000,0000,0,10376,0000,0000,0,9730,0000,0000,0,9236,0000,0000,0,9010,0000,0000,0,8951,0000,0000
"Sterling, TX",48431,0,1400,0000,0000,0,1508,0000,0000,0,1580,0000,0000,0,1628,0000,0000,0,1644,0000,0000,0,1526,0000,0000,0,1515,0000,0000,0,1496,0000,0000,0,1438,0000,0000,0,1431,0000,0000
"Stonewall, TX",48433,0,2427,0000,0000,0,2499,0000,0000,0,2464,0000,0000,0,2328,0000,0000,0,2266,0000,0000,0,2208,0000,0000,0,2177,0000,0000,0,2088,0000,0000,0,2013,0000,0000,0,1995,0000,0000
"Sutton, TX",48435,0,5880,0000,0000,0,5937,0000,0000,0,5673,0000,0000,0,5493,0000,0000,0,5261,0000,0000,0,4668,0000,0000,0,4455,0000,0000,0,4145,0000,0000,0,4135,0000,0000,0,4122,0000,0000
"Swisher, TX",48437,0,9260,0000,0000,0,9110,0000,0000,0,8968,0000,0000,0,8937,0000,0000,0,8875,0000,0000,0,8691,0000,0000,0,8637,0000,0000,0,8423,0000,0000,0,8133,0000,0000,0,8079,0000,0000
"Tarrant, TX",48439,0,933823,0000,0000,0,967402,0000,0000,0,1001831,0000,0000,0,1043203,0000,0000,0,1083635,0000,0000,0,1116112,0000,0000,0,1133192,0000,0000,0,1149527,0000,0000,0,1170103,0000,0000,0,1177220,0000,0000
"Taylor, TX",48441,0,119414,0000,0000,0,121794,0000,0000,0,122287,0000,0000,0,122467,0000,0000,0,124470,0000,0000,0,123335,0000,0000,0,120523,0000,0000,0,120298,0000,0000,0,119655,0000,0000,0,119627,0000,0000
"Terrell, TX",48443,0,1565,0000,0000,0,1610,0000,0000,0,1581,0000,0000,0,1568,0000,0000,0,1557,0000,0000,0,1579,0000,0000,0,1558,0000,0000,0,1527,0000,0000,0,1410,0000,0000,0,1378,0000,0000
"Terry, TX",48445,0,15014,0000,0000,0,15022,0000,0000,0,14919,0000,0000,0,14731,0000,0000,0,14541,0000,0000,0,13837,0000,0000,0,13784,0000,0000,0,13430,0000,0000,0,13218,0000,0000,0,13174,0000,0000
"Throckmorton, TX",48447,0,2253,0000,0000,0,2304,0000,0000,0,2399,0000,0000,0,2186,0000,0000,0,2199,0000,0000,0,2058,0000,0000,0,1997,0000,0000,0,1963,0000,0000,0,1880,0000,0000,0,1866,0000,0000
"Titus, TX",48449,0,22603,0000,0000,0,23278,0000,0000,0,23213,0000,0000,0,23386,0000,0000,0,23707,0000,0000,0,23520,0000,0000,0,23836,0000,0000,0,23786,0000,0000,0,24009,0000,0000,0,24118,0000,0000
"Tom Green, TX",48451,0,90883,0000,0000,0,94550,0000,0000,0,96165,0000,0000,0,96373,0000,0000,0,97244,0000,0000,0,97496,0000,0000,0,98600,0000,0000,0,99676,0000,0000,0,98458,0000,0000,0,98300,0000,0000
"Travis, TX",48453,0,449811,0000,0000,0,473882,0000,0000,0,499412,0000,0000,0,530508,0000,0000,0,547420,0000,0000,0,552142,0000,0000,0,557224,0000,0000,0,565404,0000,0000,0,576407,0000,0000,0,581024,0000,0000
"Trinity, TX",48455,0,10211,0000,0000,0,10480,0000,0000,0,11006,0000,0000,0,11181,0000,0000,0,11494,0000,0000,0,11489,0000,0000,0,11512,0000,0000,0,11519,0000,0000,0,11445,0000,0000,0,11459,0000,0000
"Tyler, TX",48457,0,16531,0000,0000,0,16851,0000,0000,0,17372,0000,0000,0,17420,0000,0000,0,17315,0000,0000,0,17165,0000,0000,0,16875,0000,0000,0,16645,0000,0000,0,16646,0000,0000,0,16679,0000,0000
"Upshur, TX",48459,0,31209,0000,0000,0,32231,0000,0000,0,32240,0000,0000,0,31820,0000,0000,0,31896,0000,0000,0,31366,0000,0000,0,31488,0000,0000,0,31234,0000,0000,0,31370,0000,0000,0,31364,0000,0000
"Upton, TX",48461,0,5390,0000,0000,0,5466,0000,0000,0,5395,0000,0000,0,5486,0000,0000,0,5432,0000,0000,0,5039,0000,0000,0,4872,0000,0000,0,4735,0000,0000,0,4447,0000,0000,0,4379,0000,0000
"Uvalde, TX",48463,0,23094,0000,0000,0,23716,0000,0000,0,24013,0000,0000,0,24057,0000,0000,0,23846,0000,0000,0,23500,0000,0000,0,23745,0000,0000,0,23477,0000,0000,0,23340,0000,0000,0,23320,0000,0000
"Val Verde, TX",48465,0,38386,0000,0000,0,39677,0000,0000,0,39307,0000,0000,0,39366,0000,0000,0,39697,0000,0000,0,39850,0000,0000,0,39628,0000,0000,0,39518,0000,0000,0,38721,0000,0000,0,38562,0000,0000
"Van Zandt, TX",48467,0,32776,0000,0000,0,34092,0000,0000,0,35445,0000,0000,0,36310,0000,0000,0,37229,0000,0000,0,37492,0000,0000,0,37976,0000,0000,0,37878,0000,0000,0,37944,0000,0000,0,38042,0000,0000
"Victoria, TX",48469,0,74175,0000,0000,0,75038,0000,0000,0,75488,0000,0000,0,75877,0000,0000,0,76564,0000,0000,0,75252,0000,0000,0,74300,0000,0000,0,73572,0000,0000,0,74361,0000,0000,0,74604,0000,0000
"Walker, TX",48471,0,46011,0000,0000,0,47649,0000,0000,0,49049,0000,0000,0,49841,0000,0000,0,50751,0000,0000,0,51323,0000,0000,0,51692,0000,0000,0,51213,0000,0000,0,50917,0000,0000,0,51020,0000,0000
"Waller, TX",48473,0,21911,0000,0000,0,23272,0000,0000,0,23372,0000,0000,0,23633,0000,0000,0,23391,0000,0000,0,23322,0000,0000,0,23361,0000,0000,0,23275,0000,0000,0,23374,0000,0000,0,23507,0000,0000
"Ward, TX",48475,0,16211,0000,0000,0,16279,0000,0000,0,15998,0000,0000,0,15991,0000,0000,0,15691,0000,0000,0,14716,0000,0000,0,14009,0000,0000,0,13589,0000,0000,0,13115,0000,0000,0,12976,0000,0000
"Washington, TX",48477,0,24237,0000,0000,0,24853,0000,0000,0,25476,0000,0000,0,25946,0000,0000,0,26167,0000,0000,0,26433,0000,0000,0,26476,0000,0000,0,26196,0000,0000,0,26154,0000,0000,0,26162,0000,0000
"Webb, TX",48479,0,111105,0000,0000,0,115417,0000,0000,0,116569,0000,0000,0,118169,0000,0000,0,122015,0000,0000,0,124528,0000,0000,0,126573,0000,0000,0,129941,0000,0000,0,133239,0000,0000,0,134430,0000,0000
"Wharton, TX",48481,0,41242,0000,0000,0,41429,0000,0000,0,41618,0000,0000,0,41560,0000,0000,0,41136,0000,0000,0,40295,0000,0000,0,40351,0000,0000,0,40328,0000,0000,0,39955,0000,0000,0,39858,0000,0000
"Wheeler, TX",48483,0,8000,0000,0000,0,8256,0000,0000,0,7792,0000,0000,0,7339,0000,0000,0,7036,0000,0000,0,6844,0000,0000,0,6603,0000,0000,0,6156,0000,0000,0,5879,0000,0000,0,5801,0000,0000
"Wichita, TX",48485,0,125165,0000,0000,0,125915,0000,0000,0,125811,0000,0000,0,126145,0000,0000,0,126621,0000,0000,0,124469,0000,0000,0,123308,0000,0000,0,122891,0000,0000,0,122378,0000,0000,0,122323,0000,0000
"Wilbarger, TX",48487,0,16491,0000,0000,0,16791,0000,0000,0,17002,0000,0000,0,16963,0000,0000,0,16928,0000,0000,0,16302,0000,0000,0,15880,0000,0000,0,15316,0000,0000,0,15121,0000,0000,0,15094,0000,0000
"Willacy, TX",48489,0,18145,0000,0000,0,18507,0000,0000,0,18460,0000,0000,0,18375,0000,0000,0,18473,0000,0000,0,18294,0000,0000,0,18229,0000,0000,0,17898,0000,0000,0,17705,0000,0000,0,17699,0000,0000
"Williamson, TX",48491,0,87163,0000,0000,0,92626,0000,0000,0,99670,0000,0000,0,110653,0000,0000,0,119720,0000,0000,0,126561,0000,0000,0,129604,0000,0000,0,135718,0000,0000,0,139551,0000,0000,0,140570,0000,0000
"Wilson, TX",48493,0,17591,0000,0000,0,18024,0000,0000,0,18769,0000,0000,0,19157,0000,0000,0,19856,0000,0000,0,20637,0000,0000,0,21347,0000,0000,0,22055,0000,0000,0,22650,0000,0000,0,22803,0000,0000
"Winkler, TX",48495,0,11655,0000,0000,0,11456,0000,0000,0,11096,0000,0000,0,10845,0000,0000,0,10369,0000,0000,0,9279,0000,0000,0,9020,0000,0000,0,8772,0000,0000,0,8626,0000,0000,0,8566,0000,0000
"Wise, TX",48497,0,28371,0000,0000,0,29404,0000,0000,0,30392,0000,0000,0,31740,0000,0000,0,33542,0000,0000,0,34205,0000,0000,0,34425,0000,0000,0,34539,0000,0000,0,34679,0000,0000,0,34763,0000,0000
"Wood, TX",48499,0,25608,0000,0000,0,26860,0000,0000,0,27516,0000,0000,0,27628,0000,0000,0,28366,0000,0000,0,28747,0000,0000,0,29112,0000,0000,0,29159,0000,0000,0,29380,0000,0000,0,29451,0000,0000
"Yoakum, TX",48501,0,8511,0000,0000,0,8979,0000,0000,0,9189,0000,0000,0,9523,0000,0000,0,9599,0000,0000,0,9188,0000,0000,0,9054,0000,0000,0,8916,0000,0000,0,8786,0000,0000,0,8747,0000,0000
"Young, TX",48503,0,20544,0000,0000,0,21041,0000,0000,0,20935,0000,0000,0,20690,0000,0000,0,20426,0000,0000,0,19702,0000,0000,0,19011,0000,0000,0,18575,0000,0000,0,18126,0000,0000,0,18000,0000,0000
"Zapata, TX",48505,0,7687,0000,0000,0,7962,0000,0000,0,8163,0000,0000,0,8367,0000,0000,0,8481,0000,0000,0,8611,0000,0000,0,8970,0000,0000,0,9132,0000,0000,0,9279,0000,0000,0,9339,0000,0000
"Zavala, TX",48507,0,12197,0000,0000,0,12474,0000,0000,0,12333,0000,0000,0,12122,0000,0000,0,12353,0000,0000,0,12494,0000,0000,0,12221,0000,0000,0,12097,0000,0000,0,12162,0000,0000,0,12161,0000,0000
UTAH,49000,0,1558322,0000,0000,0,1594953,0000,0000,0,1622339,0000,0000,0,1642906,0000,0000,0,1662830,0000,0000,0,1678126,0000,0000,0,1689374,0000,0000,0,1705886,0000,0000,0,1722850,0000,0000,0,1731223,0000,0000
"Beaver, UT",49001,0,4675,0000,0000,0,4768,0000,0000,0,4970,0000,0000,0,5087,0000,0000,0,4966,0000,0000,0,4874,0000,0000,0,4738,0000,0000,0,4728,0000,0000,0,4765,0000,0000,0,4769,0000,0000
"Box Elder, UT",49003,0,34809,0000,0000,0,35221,0000,0000,0,35830,0000,0000,0,35945,0000,0000,0,36260,0000,0000,0,36562,0000,0000,0,36876,0000,0000,0,36544,0000,0000,0,36485,0000,0000,0,36568,0000,0000
"Cache, UT",49005,0,62018,0000,0000,0,63901,0000,0000,0,65069,0000,0000,0,65719,0000,0000,0,66315,0000,0000,0,67181,0000,0000,0,68412,0000,0000,0,69655,0000,0000,0,70183,0000,0000,0,70460,0000,0000
"Carbon, UT",49007,0,23709,0000,0000,0,23863,0000,0000,0,23170,0000,0000,0,22338,0000,0000,0,22312,0000,0000,0,21884,0000,0000,0,21076,0000,0000,0,20549,0000,0000,0,20228,0000,0000,0,20146,0000,0000
"Daggett, UT",49009,0,855,0000,0000,0,799,0000,0000,0,761,0000,0000,0,736,0000,0000,0,692,0000,0000,0,709,0000,0000,0,685,0000,0000,0,696,0000,0000,0,690,0000,0000,0,699,0000,0000
"Davis, UT",49011,0,158044,0000,0000,0,162236,0000,0000,0,165727,0000,0000,0,169890,0000,0000,0,174269,0000,0000,0,179748,0000,0000,0,181729,0000,0000,0,185238,0000,0000,0,187941,0000,0000,0,188841,0000,0000
"Duchesne, UT",49013,0,13836,0000,0000,0,14711,0000,0000,0,15159,0000,0000,0,15307,0000,0000,0,15082,0000,0000,0,14185,0000,0000,0,13428,0000,0000,0,12883,0000,0000,0,12645,0000,0000,0,12608,0000,0000
"Emery, UT",49015,0,13011,0000,0000,0,13131,0000,0000,0,12485,0000,0000,0,11600,0000,0000,0,11419,0000,0000,0,11046,0000,0000,0,10614,0000,0000,0,10507,0000,0000,0,10332,0000,0000,0,10310,0000,0000
"Garfield, UT",49017,0,3894,0000,0000,0,4050,0000,0000,0,4035,0000,0000,0,3992,0000,0000,0,4042,0000,0000,0,4055,0000,0000,0,3973,0000,0000,0,4034,0000,0000,0,3980,0000,0000,0,3967,0000,0000
"Grand, UT",49019,0,8250,0000,0000,0,8124,0000,0000,0,7875,0000,0000,0,7390,0000,0000,0,7090,0000,0000,0,6853,0000,0000,0,6755,0000,0000,0,6563,0000,0000,0,6620,0000,0000,0,6620,0000,0000
"Iron, UT",49021,0,18293,0000,0000,0,18705,0000,0000,0,19270,0000,0000,0,19972,0000,0000,0,20056,0000,0000,0,20058,0000,0000,0,20124,0000,0000,0,20492,0000,0000,0,20789,0000,0000,0,20927,0000,0000
"Juab, UT",49023,0,5711,0000,0000,0,5863,0000,0000,0,6030,0000,0000,0,6245,0000,0000,0,6199,0000,0000,0,5951,0000,0000,0,5739,0000,0000,0,5800,0000,0000,0,5817,0000,0000,0,5820,0000,0000
"Kane, UT",49025,0,4253,0000,0000,0,4412,0000,0000,0,4524,0000,0000,0,4693,0000,0000,0,4915,0000,0000,0,5116,0000,0000,0,5186,0000,0000,0,5150,0000,0000,0,5169,0000,0000,0,5166,0000,0000
"Millard, UT",49027,0,10167,0000,0000,0,11051,0000,0000,0,12553,0000,0000,0,13625,0000,0000,0,13518,0000,0000,0,12401,0000,0000,0,11757,0000,0000,0,11506,0000,0000,0,11333,0000,0000,0,11310,0000,0000
"Morgan, UT",49029,0,5064,0000,0000,0,5076,0000,0000,0,5145,0000,0000,0,5181,0000,0000,0,5212,0000,0000,0,5362,0000,0000,0,5383,0000,0000,0,5501,0000,0000,0,5528,0000,0000,0,5546,0000,0000
"Piute, UT",49031,0,1347,0000,0000,0,1369,0000,0000,0,1402,0000,0000,0,1396,0000,0000,0,1398,0000,0000,0,1339,0000,0000,0,1292,0000,0000,0,1298,0000,0000,0,1277,0000,0000,0,1271,0000,0000
"Rich, UT",49033,0,2404,0000,0000,0,2389,0000,0000,0,2280,0000,0000,0,2130,0000,0000,0,2033,0000,0000,0,1932,0000,0000,0,1801,0000,0000,0,1730,0000,0000,0,1725,0000,0000,0,1731,0000,0000
"Salt Lake, UT",49035,0,657407,0000,0000,0,672966,0000,0000,0,685568,0000,0000,0,693441,0000,0000,0,702624,0000,0000,0,708853,0000,0000,0,714437,0000,0000,0,719048,0000,0000,0,725956,0000,0000,0,729893,0000,0000
"San Juan, UT",49037,0,12338,0000,0000,0,12442,0000,0000,0,12241,0000,0000,0,12122,0000,0000,0,11935,0000,0000,0,11878,0000,0000,0,12161,0000,0000,0,12202,0000,0000,0,12621,0000,0000,0,12732,0000,0000
"Sanpete, UT",49039,0,15514,0000,0000,0,16060,0000,0000,0,16500,0000,0000,0,16468,0000,0000,0,16340,0000,0000,0,16195,0000,0000,0,16179,0000,0000,0,16164,0000,0000,0,16259,0000,0000,0,16325,0000,0000
"Sevier, UT",49041,0,15478,0000,0000,0,15775,0000,0000,0,15921,0000,0000,0,15901,0000,0000,0,15745,0000,0000,0,15490,0000,0000,0,15401,0000,0000,0,15416,0000,0000,0,15431,0000,0000,0,15447,0000,0000
"Summit, UT",49043,0,11319,0000,0000,0,11767,0000,0000,0,12300,0000,0000,0,12767,0000,0000,0,13203,0000,0000,0,13503,0000,0000,0,14044,0000,0000,0,14631,0000,0000,0,15518,0000,0000,0,15792,0000,0000
"Tooele, UT",49045,0,27401,0000,0000,0,27483,0000,0000,0,27358,0000,0000,0,27432,0000,0000,0,27351,0000,0000,0,27114,0000,0000,0,27023,0000,0000,0,26638,0000,0000,0,26601,0000,0000,0,26718,0000,0000
"Uintah, UT",49047,0,24371,0000,0000,0,25709,0000,0000,0,25963,0000,0000,0,25592,0000,0000,0,24771,0000,0000,0,23357,0000,0000,0,22433,0000,0000,0,21891,0000,0000,0,22211,0000,0000,0,22281,0000,0000
"Utah, UT",49049,0,232687,0000,0000,0,237562,0000,0000,0,241043,0000,0000,0,244530,0000,0000,0,247054,0000,0000,0,250250,0000,0000,0,254276,0000,0000,0,260365,0000,0000,0,263590,0000,0000,0,264893,0000,0000
"Wasatch, UT",49051,0,9103,0000,0000,0,9121,0000,0000,0,9363,0000,0000,0,9391,0000,0000,0,9501,0000,0000,0,9655,0000,0000,0,9870,0000,0000,0,9928,0000,0000,0,10089,0000,0000,0,10150,0000,0000
"Washington, UT",49053,0,29471,0000,0000,0,30963,0000,0000,0,32817,0000,0000,0,35761,0000,0000,0,39498,0000,0000,0,42775,0000,0000,0,44626,0000,0000,0,46743,0000,0000,0,48560,0000,0000,0,49183,0000,0000
"Wayne, UT",49055,0,2036,0000,0000,0,2131,0000,0000,0,2152,0000,0000,0,2168,0000,0000,0,2112,0000,0000,0,2183,0000,0000,0,2124,0000,0000,0,2134,0000,0000,0,2177,0000,0000,0,2190,0000,0000
"Weber, UT",49057,0,150857,0000,0000,0,153305,0000,0000,0,154828,0000,0000,0,156087,0000,0000,0,156918,0000,0000,0,157617,0000,0000,0,157232,0000,0000,0,157852,0000,0000,0,158330,0000,0000,0,158860,0000,0000
VERMONT,50000,0,519113,0000,0000,0,523310,0000,0000,0,526662,0000,0000,0,530031,0000,0000,0,534065,0000,0000,0,540266,0000,0000,0,549758,0000,0000,0,557715,0000,0000,0,562758,0000,0000,0,564798,0000,0000
"Addison, VT",50001,0,29928,0000,0000,0,30443,0000,0000,0,30525,0000,0000,0,30642,0000,0000,0,30742,0000,0000,0,31353,0000,0000,0,31988,0000,0000,0,32379,0000,0000,0,32953,0000,0000,0,33150,0000,0000
"Bennington, VT",50003,0,34086,0000,0000,0,34413,0000,0000,0,34649,0000,0000,0,34837,0000,0000,0,34928,0000,0000,0,35156,0000,0000,0,35550,0000,0000,0,35878,0000,0000,0,35845,0000,0000,0,35854,0000,0000
"Caledonia, VT",50005,0,25774,0000,0000,0,25874,0000,0000,0,26067,0000,0000,0,26012,0000,0000,0,26250,0000,0000,0,26522,0000,0000,0,27087,0000,0000,0,27477,0000,0000,0,27846,0000,0000,0,27982,0000,0000
"Chittenden, VT",50007,0,118430,0000,0000,0,119853,0000,0000,0,120774,0000,0000,0,122338,0000,0000,0,123807,0000,0000,0,125375,0000,0000,0,128300,0000,0000,0,130687,0000,0000,0,131761,0000,0000,0,132143,0000,0000
